,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
785382,Arabis besseri subsp. proseocarpatica Zapał.,Arabidopsis halleri subsp. halleri,Arabidopsis halleri subsp. halleri,Arabidopsis halleri subsp. halleri,Arabidopsis halleri subsp. tatrica (Pawł.) Kolník
788603,Eria rupestris Blatt. & McCann,"Porpax braccata (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen","Porpax braccata (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen","Porpax braccata (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen",Porpax reticosa (Wight) Schuit.
788681,Homalobus wolfii Rydb.,Astragalus wingatanus S.Watson,Astragalus wingatanus S.Watson,Astragalus wingatanus S.Watson,Astragalus kentrophyta var. tegetarius (S.Watson) Dorn
789015,Lankesteriana Karremans,Anathallis Barb.Rodr.,Anathallis Barb.Rodr.,Anathallis Barb.Rodr.,Lankesteriana Karremans
789166,Dactylorhiza majalis var. ebudensis Wief. ex R.M.Bateman & Denholm,Dactylorhiza majalis subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza majalis subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza francis-drucei subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza francis-drucei var. ebudensis (Wief. ex R.M.Bateman & Denholm) R.M.Bateman & Denholm
789167,Orchis francis-drucei Wilmott,Dactylorhiza majalis subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza majalis subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza francis-drucei subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza francis-drucei (Wilmott) Aver.
791716,Artemisia aethiopica L.,Artemisia argentea L'Hér.,Artemisia argentea L'Hér.,Artemisia argentea L'Hér.,Artemisia aethiopica L.
791871,Pittosporum rufescens Turcz.,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum javanicum (Blume) Blume
791924,Itea javanica Blume,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum javanicum (Blume) Blume
792766,Tanacetum elatum Salisb.,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare L.
792786,Abrotanum foemina Garsault,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792787,Santolina brevidentata Stokes,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792788,Santolina dentata Moench,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792789,Santolina marchii Arrigoni,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792790,Santolina linearifolia Jord. & Fourr.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792791,Santolina lobata Jord.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792792,Santolina pecten Rouy,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792793,Santolina provincialis Jord. & Fourr.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792794,Santolina ruscinonensis Rouy,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792795,Santolina sericea Jord. & Fourr.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus
792796,Santolina tomentosa Pers.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. tomentosa Arcang.
793236,Cichorium sylvestre Lam.,Cichorium intybus subsp. intybus,Cichorium intybus subsp. intybus,Cichorium intybus subsp. intybus,Cichorium intybus L.
793250,Nasturtium ovirense Andrz. ex DC.,Arabidopsis halleri subsp. halleri,Arabidopsis halleri subsp. halleri,Arabidopsis halleri subsp. halleri,Arabidopsis halleri subsp. ovirensis (Wulfen) O'Kane & Al-Shehbaz
793376,Hymenophyllum pumilio Rosenst.,Hymenophyllum minimum A.Rich.,Hymenophyllum minimum A.Rich.,Hymenophyllum minimum A.Rich.,Hymenophyllum pumilio Rosenst.
794385,Quercus platyphylla E.F.Warb.,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus neoplatyphylla A.Camus
797700,Senecio dahuricus Sch.Bip.,Parasenecio auriculatus var. auriculatus,Parasenecio auriculatus var. auriculatus,Parasenecio auriculatus var. auriculatus,Parasenecio auriculatus (DC.) J.R.Grant
798125,Corydalis libanotica Hochst.,Corydalis erdelii subsp. erdelii,Corydalis erdelii subsp. erdelii,Corydalis erdelii subsp. erdelii,Corydalis triternata Zucc.
798251,Calopyxis humbertiana H.Perrier,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum humbertianum (H.Perrier) Jongkind & Callm.
799217,Kuhnia leptophylla var. mexicana Shinners,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia mexicana (Shinners) G.L.Nesom
799218,Kuhnia microphylla Shinners,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia rosmarinifolia (Vent.) W.A.Weber
799219,Kuhnia rosmarinifolia Vent.,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia rosmarinifolia (Vent.) W.A.Weber
799223,Kuhnia schaffneri A.Gray,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia schaffneri (A.Gray) Shinners
799224,Clavigera corymbosa DC.,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia corymbosa (DC.) A.Gray
799225,Eupatorium canescens Ortega,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia rosmarinifolia (Vent.) W.A.Weber
799675,Trichomanes pannosum Ces.,Trichomanes tahitense Nadeaud,Trichomanes tahitense Nadeaud,Trichomanes tahitense Nadeaud,Trichomanes motleyi (Bosch) Bosch
799946,Crotalaria hookeriana A.DC.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
800124,Limonium amynclaeum Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium subsp. pontium
800125,Limonium circaei Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium subsp. pontium
800153,Ilysanthes oblongifolia Baker,Lindernia rotundifolia (L.) Alston,Lindernia rotundifolia (L.) Alston,Lindernia rotundifolia (L.) Alston,Lindernia oblongifolia (Baker) Eb.Fisch.
800450,Pultenaea mucronata G.Lodd.,Pultenaea polifolia A.Cunn.,Pultenaea polifolia A.Cunn.,Pultenaea polifolia A.Cunn.,Pultenaea mucronata G.Lodd.
800454,Phaseolus smilacifolius Pollard,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.",Phaseolus smilacifolius Pollard
801315,Aspalathus involucrata Pappe ex Harv.,Aspalathus nigra L.,Aspalathus nigra L.,Aspalathus nigra L.,Aspalathus globulosa E.Mey.
803250,Carex sparsinux C.B.Clarke ex Franch.,Carex filipes var. filipes,Carex filipes var. filipes,Carex filipes var. filipes,Carex sparsinux C.B.Clarke ex Franch.
804582,Crotalaria rotundifolia var. brachytricha Sprague & L.Riley,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
804583,Crotalaria rotundifolia var. vulgaris Windler,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
804584,Crotalaria sagittalis var. ovalis Michx.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
804585,Crotalaria procumbens Moc. & Sessé ex DC.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
805632,Anthemis biebersteinii G.Nicholson,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. biebersteiniana (Adams) J.M.H.Shaw
806264,Plantago leptostachys Hook.f.,Plantago tasmanica var. tasmanica,Plantago tasmanica var. tasmanica,Plantago tasmanica var. tasmanica,Plantago leptostachys Hook.f.
806305,Ferula villosa Walter,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa subsp. venenosa
807176,Chrysanthemum biebersteinianum Adams,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. biebersteiniana (Adams) J.M.H.Shaw
807894,Crotalaria maritima Chapm.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
807897,Crotalaria linaria Small,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. linaria (Small) Fernald & B.G.Schub.
807898,Crotalaria leptoclona S.Schauer,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
808465,Polygala stipulacea Burm.f.,Muraltia heisteria (L.) DC.,Muraltia heisteria (L.) DC.,Muraltia heisteria (L.) DC.,Muraltia stipulacea (Burm.f.) Burch. ex DC.
808661,Polygala berlandieri var. bogotensis Chodat,Polygala berlandieri S.Watson,Polygala berlandieri S.Watson,Senega berlandieri (S.Watson) J.F.B.Pastore & J.R.Abbott,Senega quitensis (Turcz.) J.F.B.Pastore
808960,Aeschynanthus persimilis Craib,Aeschynanthus andersonii C.B.Clarke,Aeschynanthus andersonii C.B.Clarke,Aeschynanthus andersonii C.B.Clarke,Aeschynanthus persimilis Craib
809095,Cicuta venenata Nutt. ex Steud.,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa subsp. venenosa
810121,Syngonium glaucopetiolatum Croat,Syngonium hoffmannii Schott,Syngonium hoffmannii Schott,Syngonium hoffmannii Schott,Syngonium glaucopetiolatum Croat
810923,Ischaemum aristatum var. mangaluricum Hack.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum mangaluricum (Hack.) Stapf ex C.E.C.Fisch.
810928,"Ischaemum abrahamii Ravi, N.Mohanan, R.Rajesh",Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,"Ischaemum elimalayanum Sreek., V.J.Nair & N.C.Nair"
812162,Rubus serpens var. typicus Beck,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus serpens Weihe ex Lej. & Courtois
812227,Rubus plicatus var. hemistemon (P.J.Müll. ex Boulay) W.M.Rogers,Rubus arrheniiformis W.C.R.Watson,Rubus arrheniiformis W.C.R.Watson,Rubus arrheniiformis W.C.R.Watson,
813237,Senecio alboranicus Maire,Senecio gallicus Vill. ex Chaix,Senecio gallicus Vill. ex Chaix,Senecio gallicus Vill. ex Chaix,Senecio leucanthemifolius subsp. leucanthemifolius
813570,Leucanthemopsis cuneata subsp. valdes-bermejoi Pedrol,Leucanthemopsis alpina subsp. cuneata (Pau) Heywood,Leucanthemopsis alpina subsp. cuneata (Pau) Heywood,Leucanthemopsis cuneata (Pau) Holub,Leucanthemopsis cuneata subsp. valdes-bermejoi Pedrol
813588,Inula saxatilis Lam.,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Chiliadenus glutinosus (L.) Fourr.
814299,Lupinus caudatus var. subtenellus C.P.Sm.,Lupinus caudatus subsp. caudatus,Lupinus caudatus subsp. caudatus,Lupinus caudatus subsp. caudatus,Lupinus arbustus Douglas
816022,Epipactis peitzii var. sancta P.Delforge,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. sancta (P.Delforge) Kreutz
816023,Epipactis dunensis subsp. tynensis Kreutz,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. dunensis
816480,Carex antucensis Kunze ex Kunth,Carex nigra subsp. nigra,Carex nigra subsp. nigra,Carex nigra subsp. nigra,Carex antucensis Kunze ex Kunth
816873,Tetraclis baronii H.Perrier,Diospyros fuscovelutina Baker,Diospyros fuscovelutina Baker,Diospyros fuscovelutina Baker,Diospyros baronii (H.Perrier) H.N.Rakouth & Lowry
817712,Oxytropis leucantha var. leuchippiana B.Boivin,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,Oxytropis borealis var. hudsonica (Greene) S.L.Welsh
818322,Aster ageratoides f. albidus Kitam.,Aster microcephalus var. microcephalus,Aster microcephalus var. microcephalus,Aster microcephalus var. microcephalus,Aster microcephalus var. ovatus (Franch. & Sav.) Soejima & Mot.Ito
818394,Serratula speciosa Aiton,Liatris elegans var. elegans,Liatris elegans var. elegans,Liatris elegans var. elegans,Liatris elegans (Walter) Michx.
819182,Boehmeria tirapensis Deb & Ratna Dutta,Pouzolzia sanguinea var. sanguinea,Pouzolzia sanguinea var. sanguinea,Pouzolzia sanguinea var. sanguinea,Pouzolzia tirapensis (Deb & Ratna Dutta) Pusalkar & Ingle
819435,Crepis cochlearifolia Fisch. ex Herder,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea
819436,Crepis humilis Fisch. ex Herder,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea
819437,Crepis nana Richardson,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea
819438,Crepis nana subsp. clivicola A.H.Legge,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea
819439,Crepis nana subsp. ramosa Babc.,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. ramosa (Babc.) Tiehm
819440,Prenanthes polymorpha Ledeb.,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea
819442,Crepis nana subsp. typica Babc.,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea
819443,Barkhausia nana var. lyratifolia Turcz. ex DC.,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea
820112,Polycephalos suaveolens Forssk.,Sphaeranthus senegalensis DC.,Sphaeranthus senegalensis DC.,Sphaeranthus senegalensis DC.,Sphaeranthus suaveolens (Forssk.) DC.
820435,Cyathea incanescens Domin,Cyathea incana H.Karst.,Cyathea incana H.Karst.,Cyathea incana H.Karst.,Alsophila manniana (Hook.) R.M.Tryon
820627,Trichoneuron Ching,Lastreopsis Ching,Lastreopsis Ching,Lastreopsis Ching,Trichoneuron Ching
821187,Paepalanthus saxicola var. pilosus Moldenke,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Paepalanthus amphibius Trovó
823134,Monarda malloryi Gilly,Monarda bartlettii Standl.,Monarda bartlettii Standl.,Monarda bartlettii Standl.,Monarda malloryi Gilly
823409,Syzygium buxifolium var. verticillatum C.Chen,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium Hook. & Arn.,Syzygium verticillatum (C.Chen) G.Y.Li & Z.H.Chen
823646,Tamus canariensis Willd. ex Kunth,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel"
823649,Dioscorea canariensis Webb & Berthel.,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel"
823654,Tamus cretica L.,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea cretica (L.) M.Campos, Wilkin & Viruel"
823655,Tamus edulis Lowe,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel"
823657,Tamus parviflora Kunth,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel"
825610,Combretum leucanthum Van Heurck & Müll.Arg.,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium Blume,Combretum albidum G.Don
825934,Eupatorium speciosum Vent.,Liatris elegans var. elegans,Liatris elegans var. elegans,Liatris elegans var. elegans,Liatris elegans (Walter) Michx.
826234,Aphelandra louisae Pynaert,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
826904,Hieracium trimontserratii Mateo,Hieracium vestitum Gren. & Godr.,Hieracium vestitum Gren. & Godr.,Hieracium vestitum Gren. & Godr.,Hieracium vestitum var. vestitum
828927,Euphrasia × brevipila var. reayensis Pugsley,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia × notata F.Towns.
829267,Aphelandra squarrosa var. angustifolia Nees,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829268,Aphelandra squarrosa var. citrina Planch.,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829270,Aphelandra squarrosa var. laxior Nees,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829271,Aphelandra squarrosa var. leopoldii Van Houtte,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829272,Aphelandra leopoldii Van Houtte,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829273,Aphelandra illustrata Jacob-Makoy ex T.Moore & Mast.,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829274,Aphelandra oostachya Wawra,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829275,Aphelandra coccinea Rizzini,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829276,Aphelandra concinna Rizzini,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829277,Aphelandra chrysops W.Bull,Aphelandra squarrosa Nees,Aphelandra squarrosa Nees,,
829715,Arachnis longicaulis f. flavescens Valmayor & D.Tiu,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis lyonii (Ames) Ormerod
829992,Cheirostylis pabongensis Lucksom,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis var. yunnanensis
829993,Cheirostylis josephi Schltr.,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis var. yunnanensis
